generation,adult_population_size,adult_female_population_size,juvenile_population_size,adult_drive_frequency,juvenile_drive_frequency,drive_efficiency
1,78280,49161,28417,0.0,0.0,1.0
2,78024,49068,30051,0.0,0.0,1.0
3,79583,50100,29846,0.0,0.0,1.0
4,80638,50773,28077,0.0,0.0,1.0
5,79407,50490,27992,0.0,0.0,1.0
6,78453,50147,27962,0.0,0.0,1.0
7,77799,49781,28507,0.0,0.0,1.0
8,78175,49844,28574,0.0,0.0,1.0
9,78266,49778,29006,0.0,0.0,1.0
10,78654,50018,28601,0.0,0.0,1.0
11,78821,50049,28433,0.0,0.0,1.0
12,96701,50137,28252,0.187444,0.0793749,1.0
13,103222,47664,28772,0.274481,0.157758,1.0
14,99136,43602,32666,0.30323,0.225525,1.0
15,97111,39480,37524,0.335915,0.283245,1.0
16,97192,35475,40237,0.368029,0.324502,1.0
17,96829,31394,42432,0.398171,0.361249,1.0
18,95560,27291,43500,0.428736,0.386586,1.0
19,93153,23397,43170,0.45983,0.402421,1.0
20,90543,19918,41998,0.487564,0.417948,1.0
21,68633,16672,39041,0.386483,0.425463,1.0
22,55000,14031,36653,0.311864,0.431615,1.0
23,50414,11837,32825,0.326695,0.427113,1.0
24,45480,10266,29408,0.331541,0.421195,1.0
25,40943,9074,26410,0.3314,0.424896,1.0
26,36805,8271,24217,0.329086,0.426993,1.0
27,33583,7497,22659,0.330435,0.428086,1.0
28,30799,6782,21229,0.333826,0.429742,1.0
29,28644,6186,19499,0.335533,0.423842,1.0
30,26362,5776,18030,0.333207,0.426428,1.0
31,24482,5331,16992,0.334082,0.428319,1.0
32,22651,4930,15755,0.334665,0.430086,1.0
33,20967,4591,14900,0.336147,0.42802,1.0
34,19834,4305,13672,0.338686,0.428357,1.0
35,18355,4040,12882,0.336012,0.429863,1.0
36,17178,3730,12293,0.337059,0.43419,1.0
37,16117,3397,11624,0.341255,0.434188,1.0
38,15164,3093,10617,0.34361,0.442828,1.0
39,14156,2789,9678,0.351476,0.433147,1.0
40,12929,2612,9103,0.349563,0.43969,1.0
41,11804,2299,8291,0.353101,0.437402,1.0
42,10886,2111,7178,0.353068,0.435428,1.0
